ElapsedTime,PacketLossRate
2.636,0.6067
2.653,0.6008
2.670,0.5975
2.680,0.5975
2.692,0.5975
2.705,0.5975
2.719,0.5975
2.733,0.5973
2.747,0.5973
2.761,0.5973
2.775,0.5973
2.789,0.5973
2.803,0.5973
2.816,0.5973
2.831,0.5973
2.844,0.5973
2.858,0.5973
2.872,0.5964
2.888,0.5916
2.905,0.5866
2.917,0.5863
2.928,0.5863
2.941,0.5818
2.959,0.5767
2.974,0.5716
2.989,0.5689
2.998,0.5689
3.011,0.5689
3.024,0.5689
3.038,0.5689
3.052,0.5689
3.066,0.5689
3.080,0.5689
3.095,0.5689
3.108,0.5689
3.122,0.5689
3.136,0.5689
3.150,0.5688
3.166,0.5675
3.181,0.5651
3.195,0.5606
3.209,0.5584
3.220,0.5584
3.233,0.5584
3.246,0.5550
3.263,0.5525
3.276,0.5525
3.288,0.5525
3.302,0.5525
3.315,0.5525
3.330,0.5525
3.344,0.5525
3.358,0.5511
3.374,0.5466
3.389,0.5450
3.401,0.5450
3.413,0.5450
3.428,0.5450
3.441,0.5450
3.455,0.5423
3.471,0.5388
3.487,0.5373
3.499,0.5337
3.513,0.5314
3.526,0.5314
3.538,0.5314
3.552,0.5311
3.566,0.5254
3.590,0.5215
3.610,0.5215
3.621,0.5215
3.635,0.5215
3.649,0.5215
3.663,0.5196
3.678,0.5168
3.695,0.5164
3.706,0.5164
3.719,0.5164
3.733,0.5164
3.746,0.5164
3.761,0.5161
3.775,0.5142
3.790,0.5094
3.806,0.5051
3.819,0.5035
3.831,0.5035
3.843,0.5035
3.857,0.5035
3.871,0.4990
3.889,0.4982
3.903,0.4979
3.928,0.4979
3.941,0.4979
3.955,0.4979
3.969,0.4946
3.985,0.4920
3.998,0.4914
4.011,0.4914
4.024,0.4914
4.038,0.4914
4.053,0.4914
4.067,0.4892
4.081,0.4845
4.097,0.4829
4.109,0.4828
4.122,0.4828
4.136,0.4828
4.149,0.4828
4.163,0.4828
4.177,0.4777
4.194,0.4765
4.206,0.4762
4.219,0.4762
4.233,0.4762
4.247,0.4762
4.260,0.4762
4.275,0.4714
4.291,0.4683
4.304,0.4676
4.316,0.4676
4.330,0.4676
4.344,0.4676
4.358,0.4676
4.372,0.4665
4.387,0.4628
4.403,0.4611
4.417,0.4611
4.428,0.4611
4.441,0.4611
4.455,0.4611
4.469,0.4611
4.483,0.4606
4.497,0.4590
4.512,0.4590
4.525,0.4590
4.538,0.4590
4.553,0.4590
4.566,0.4590
4.580,0.4553
4.597,0.4496
4.612,0.4448
4.625,0.4427
4.637,0.4427
4.649,0.4427
4.663,0.4427
4.677,0.4427
4.691,0.4419
4.706,0.4414
4.719,0.4407
4.733,0.4403
4.747,0.4403
4.760,0.4403
4.774,0.4403
4.788,0.4375
4.805,0.4343
4.819,0.4325
4.832,0.4325
4.844,0.4325
4.857,0.4325
4.872,0.4325
4.885,0.4304
4.901,0.4249
4.918,0.4194
4.945,0.4194
4.969,0.4194
4.981,0.4194
4.996,0.4188
5.012,0.4182
5.025,0.4170
5.039,0.4169
5.052,0.4169
5.066,0.4169
5.079,0.4169
5.094,0.4143
5.109,0.4083
5.124,0.4028
5.139,0.3977
5.153,0.3961
5.165,0.3961
5.176,0.3961
5.191,0.3961
5.205,0.3918
5.222,0.3875
5.238,0.3861
5.267,0.3858
5.288,0.3858
5.301,0.3856
5.316,0.3847
5.331,0.3840
5.345,0.3794
5.361,0.3744
5.375,0.3744
5.385,0.3744
5.398,0.3705
5.416,0.3681
5.429,0.3681
5.440,0.3681
5.455,0.3681
5.468,0.3665
5.483,0.3665
5.496,0.3660
5.511,0.3649
5.526,0.3646
5.538,0.3646
5.552,0.3646
5.566,0.3646
5.579,0.3646
5.594,0.3646
5.608,0.3638
5.622,0.3594
5.639,0.3571
5.651,0.3571
5.663,0.3571
5.677,0.3571
5.691,0.3571
5.706,0.3542
5.723,0.3480
5.751,0.3422
5.764,0.3414
5.775,0.3414
5.788,0.3414
5.802,0.3414
5.815,0.3409
5.830,0.3405
5.844,0.3403
5.858,0.3403
5.872,0.3403
5.885,0.3403
5.899,0.3403
5.913,0.3393
5.928,0.3328
5.945,0.3264
5.958,0.3220
5.971,0.3191
5.982,0.3191
5.994,0.3191
6.008,0.3191
6.022,0.3188
6.036,0.3181
6.051,0.3121
6.068,0.3065
6.081,0.3014
6.096,0.3014
6.107,0.3014
6.118,0.2972
6.136,0.2953
6.148,0.2953
6.160,0.2953
6.174,0.2953
6.188,0.2953
6.203,0.2953
6.217,0.2952
6.230,0.2950
6.244,0.2948
6.258,0.2947
6.272,0.2931
6.287,0.2931
6.299,0.2931
6.313,0.2931
6.328,0.2924
6.341,0.2884
6.359,0.2833
6.372,0.2798
6.385,0.2787
6.397,0.2787
6.410,0.2787
6.424,0.2787
6.438,0.2787
6.453,0.2787
6.468,0.2786
6.480,0.2786
6.495,0.2786
6.508,0.2786
6.521,0.2786
6.536,0.2786
6.549,0.2758
6.565,0.2731
6.579,0.2727
6.592,0.2719
6.606,0.2719
6.618,0.2719
6.633,0.2663
6.651,0.2634
6.663,0.2620
6.676,0.2620
6.688,0.2620
6.702,0.2620
6.716,0.2620
6.731,0.2615
6.745,0.2561
6.762,0.2548
6.773,0.2548
6.786,0.2548
6.799,0.2548
6.813,0.2548
6.828,0.2548
6.841,0.2543
6.856,0.2543
6.869,0.2543
6.883,0.2543
6.896,0.2543
6.911,0.2543
6.924,0.2543
6.938,0.2543
6.953,0.2540
6.967,0.2540
6.981,0.2535
6.995,0.2519
7.010,0.2519
7.021,0.2519
7.036,0.2506
7.050,0.2505
7.065,0.2492
7.077,0.2492
7.091,0.2492
7.105,0.2492
7.118,0.2492
7.133,0.2492
7.147,0.2482
7.165,0.2476
7.180,0.2466
7.189,0.2466
7.203,0.2466
7.216,0.2466
7.230,0.2466
7.244,0.2466
7.258,0.2466
7.272,0.2463
7.286,0.2454
7.300,0.2454
7.314,0.2454
7.328,0.2454
7.341,0.2454
7.357,0.2446
7.370,0.2439
7.384,0.2411
7.398,0.2395
7.413,0.2395
7.425,0.2395
7.438,0.2393
7.452,0.2388
7.467,0.2371
7.481,0.2356
7.496,0.2340
7.510,0.2336
7.522,0.2329
7.537,0.2329
7.550,0.2291
7.567,0.2256
7.580,0.2232
7.594,0.2222
7.606,0.2216
7.620,0.2203
7.634,0.2203
7.647,0.2189
7.662,0.2149
7.678,0.2085
7.693,0.2026
7.708,0.2004
7.722,0.2004
7.734,0.2004
7.745,0.2004
7.757,0.2004
7.772,0.1985
7.789,0.1962
7.805,0.1934
7.817,0.1932
7.830,0.1932
7.842,0.1932
7.855,0.1930
7.870,0.1930
7.884,0.1926
7.897,0.1895
7.913,0.1841
7.929,0.1825
7.942,0.1825
7.954,0.1824
7.967,0.1777
7.994,0.1713
8.011,0.1674
8.036,0.1674
8.047,0.1674
8.058,0.1674
8.073,0.1670
8.089,0.1661
8.101,0.1653
8.115,0.1653
8.129,0.1653
8.142,0.1653
8.155,0.1653
8.170,0.1653
8.184,0.1648
8.198,0.1599
8.216,0.1563
8.230,0.1557
8.245,0.1557
8.254,0.1557
8.267,0.1557
8.281,0.1554
8.296,0.1543
8.311,0.1503
8.327,0.1484
8.344,0.1484
8.365,0.1484
8.378,0.1484
8.393,0.1484
8.408,0.1481
8.421,0.1481
8.435,0.1481
8.449,0.1481
8.462,0.1481
8.476,0.1481
8.491,0.1479
8.505,0.1479
8.518,0.1441
8.535,0.1380
8.552,0.1372
8.561,0.1372
8.573,0.1329
8.591,0.1286
8.608,0.1286
8.619,0.1286
8.630,0.1275
8.645,0.1273
8.657,0.1273
8.671,0.1273
8.685,0.1268
8.700,0.1268
8.714,0.1268
8.727,0.1268
8.740,0.1268
8.755,0.1268
8.769,0.1268
8.783,0.1268
8.797,0.1257
8.812,0.1206
8.828,0.1144
8.843,0.1114
8.857,0.1112
8.869,0.1112
8.880,0.1109
8.894,0.1106
8.908,0.1058
8.925,0.1000
8.954,0.1000
8.977,0.1000
8.991,0.1000
9.005,0.1000
9.018,0.0960
9.036,0.0924
9.053,0.0924
9.062,0.0922
9.074,0.0922
9.088,0.0919
9.103,0.0908
9.117,0.0855
9.139,0.0852
9.164,0.0847
9.186,0.0847
9.199,0.0842
9.214,0.0839
9.229,0.0830
9.242,0.0771
9.262,0.0739
9.274,0.0732
9.298,0.0692
9.315,0.0692
9.327,0.0691
9.339,0.0689
9.353,0.0688
9.367,0.0688
9.380,0.0688
9.395,0.0688
9.409,0.0688
9.423,0.0686
9.436,0.0680
9.451,0.0665
9.466,0.0643
9.479,0.0643
9.492,0.0637
9.506,0.0637
9.520,0.0637
9.534,0.0637
9.548,0.0637
9.562,0.0637
9.575,0.0637
9.589,0.0637
9.604,0.0632
9.618,0.0617
9.633,0.0616
9.645,0.0616
9.659,0.0616
9.673,0.0616
9.687,0.0616
9.700,0.0616
9.715,0.0605
9.730,0.0578
9.744,0.0566
9.756,0.0566
9.770,0.0566
9.784,0.0566
9.798,0.0566
9.812,0.0562
9.827,0.0562
9.840,0.0557
9.854,0.0542
9.869,0.0531
9.882,0.0531
9.895,0.0531
9.909,0.0523
9.924,0.0520
9.937,0.0520
9.951,0.0520
9.966,0.0520
9.979,0.0520
9.993,0.0520
10.007,0.0520
10.020,0.0520
10.035,0.0519
10.049,0.0519
10.063,0.0519
10.076,0.0519
10.090,0.0519
10.104,0.0519
10.118,0.0504
10.133,0.0490
10.147,0.0490
10.160,0.0490
10.174,0.0490
10.188,0.0490
10.201,0.0490
10.215,0.0440
10.234,0.0434
10.258,0.0434
10.271,0.0434
10.285,0.0434
10.298,0.0434
10.312,0.0432
10.327,0.0405
10.342,0.0396
10.355,0.0396
10.368,0.0396
10.382,0.0396
10.396,0.0396
10.410,0.0396
10.424,0.0377
10.440,0.0357
10.455,0.0357
10.480,0.0357
10.494,0.0357
10.507,0.0357
10.521,0.0354
10.536,0.0346
10.550,0.0345
10.564,0.0345
10.577,0.0345
10.592,0.0345
10.605,0.0345
10.618,0.0345
10.633,0.0345
10.646,0.0345
10.660,0.0345
10.674,0.0345
10.688,0.0345
10.702,0.0345
10.715,0.0345
10.730,0.0345
10.744,0.0345
10.758,0.0345
10.772,0.0345
10.785,0.0345
10.799,0.0345
10.813,0.0345
10.828,0.0345
10.841,0.0345
10.856,0.0345
10.870,0.0345
10.883,0.0345
10.896,0.0345
10.910,0.0345
10.924,0.0345
10.938,0.0345
10.952,0.0345
10.967,0.0345
10.980,0.0345
10.994,0.0345
11.008,0.0345
11.021,0.0345
11.036,0.0345
11.049,0.0341
11.064,0.0340
11.077,0.0337
11.092,0.0337
11.105,0.0337
11.118,0.0337
11.133,0.0337
11.147,0.0337
11.161,0.0337
11.175,0.0337
11.188,0.0337
11.203,0.0337
11.216,0.0337
11.231,0.0337
11.245,0.0335
11.259,0.0335
11.274,0.0335
11.286,0.0335
11.300,0.0335
11.314,0.0335
11.328,0.0335
11.341,0.0335
11.356,0.0335
11.370,0.0335
11.384,0.0335
11.397,0.0335
11.411,0.0335
11.425,0.0335
11.439,0.0335
11.453,0.0329
11.467,0.0324
11.481,0.0324
11.496,0.0324
11.508,0.0324
11.525,0.0324
11.536,0.0324
11.550,0.0324
11.564,0.0324
11.577,0.0324
11.592,0.0324
11.606,0.0324
11.619,0.0324
11.634,0.0324
11.648,0.0324
11.661,0.0322
11.676,0.0313
11.690,0.0313
11.703,0.0311
11.717,0.0311
11.731,0.0311
11.745,0.0311
11.758,0.0311
11.773,0.0311
11.786,0.0311
11.800,0.0311
11.814,0.0311
11.829,0.0311
11.842,0.0311
11.856,0.0311
11.870,0.0311
11.884,0.0310
11.898,0.0298
11.913,0.0295
11.926,0.0295
11.939,0.0295
11.953,0.0295
11.967,0.0295
11.981,0.0295
11.995,0.0295
12.009,0.0295
12.023,0.0295
12.036,0.0295
12.050,0.0295
12.065,0.0295
12.078,0.0295
12.092,0.0295
12.106,0.0295
12.119,0.0295
12.134,0.0295
12.148,0.0295
12.161,0.0286
12.176,0.0286
12.190,0.0286
12.212,0.0286
12.217,0.0286
12.230,0.0286
12.244,0.0286
12.257,0.0286
12.272,0.0286
12.286,0.0286
12.299,0.0286
12.314,0.0286
12.328,0.0286
12.341,0.0286
12.355,0.0286
12.369,0.0286
12.384,0.0286
12.397,0.0286
12.412,0.0286
12.426,0.0281
12.439,0.0281
12.453,0.0281
12.467,0.0278
12.481,0.0278
12.495,0.0278
12.509,0.0278
12.523,0.0278
12.536,0.0278
12.550,0.0278
12.564,0.0278
12.578,0.0278
12.593,0.0278
12.607,0.0260
12.620,0.0254
12.634,0.0254
12.648,0.0254
12.662,0.0254
12.676,0.0254
12.690,0.0252
12.704,0.0252
12.717,0.0250
12.731,0.0250
12.745,0.0250
12.758,0.0250
12.773,0.0250
12.787,0.0250
12.800,0.0250
12.814,0.0250
12.828,0.0250
12.841,0.0250
12.856,0.0250
12.870,0.0249
12.884,0.0247
12.898,0.0247
12.912,0.0247
12.926,0.0247
12.939,0.0247
12.954,0.0247
12.967,0.0247
12.981,0.0247
12.995,0.0247
13.009,0.0247
13.023,0.0247
13.036,0.0247
13.050,0.0247
13.065,0.0247
13.078,0.0247
13.092,0.0247
13.107,0.0247
13.120,0.0247
13.135,0.0247
13.149,0.0247
13.162,0.0247
13.176,0.0247
13.190,0.0247
13.204,0.0247
13.217,0.0247
13.232,0.0247
13.245,0.0247
13.259,0.0247
13.273,0.0247
13.287,0.0247
13.301,0.0247
13.316,0.0247
13.329,0.0247
13.343,0.0247
13.356,0.0247
13.370,0.0247
13.384,0.0247
13.398,0.0247
13.413,0.0247
13.427,0.0247
13.440,0.0247
13.454,0.0247
13.468,0.0247
13.481,0.0247
13.496,0.0211
13.512,0.0211
13.540,0.0211
13.565,0.0211
13.578,0.0211
13.592,0.0206
13.607,0.0193
13.621,0.0191
13.649,0.0191
13.662,0.0191
13.676,0.0191
13.689,0.0191
13.704,0.0187
13.718,0.0177
13.732,0.0177
13.745,0.0175
13.759,0.0175
13.773,0.0175
13.787,0.0175
13.801,0.0174
13.815,0.0174
13.829,0.0172
13.843,0.0172
13.856,0.0172
13.870,0.0172
13.885,0.0172
13.898,0.0172
13.913,0.0169
13.926,0.0168
13.940,0.0168
13.957,0.0168
13.967,0.0168
13.980,0.0168
13.995,0.0168
14.010,0.0168
14.023,0.0168
14.037,0.0168
14.051,0.0168
14.065,0.0168
14.078,0.0168
14.093,0.0168
14.107,0.0168
14.120,0.0168
14.134,0.0168
14.149,0.0168
14.162,0.0168
14.176,0.0168
14.190,0.0168
14.204,0.0168
14.217,0.0168
14.232,0.0168
14.246,0.0168
14.259,0.0168
14.273,0.0168
14.287,0.0168
14.300,0.0168
14.315,0.0168
14.329,0.0168
14.343,0.0160
14.357,0.0160
14.371,0.0160
14.385,0.0160
14.398,0.0160
14.412,0.0160
14.426,0.0160
14.440,0.0160
14.454,0.0160
14.468,0.0160
14.481,0.0160
14.495,0.0160
14.509,0.0160
14.523,0.0160
14.537,0.0155
14.551,0.0150
14.566,0.0150
14.579,0.0150
14.593,0.0150
14.607,0.0150
14.620,0.0150
14.635,0.0150
14.648,0.0150
14.663,0.0150
14.676,0.0150
14.690,0.0150
14.704,0.0150
14.717,0.0150
14.732,0.0150
14.746,0.0150
14.759,0.0150
14.774,0.0150
14.788,0.0150
14.801,0.0150
14.815,0.0150
14.829,0.0150
14.843,0.0150
14.857,0.0150
14.871,0.0150
14.885,0.0150
14.898,0.0150
14.913,0.0150
14.927,0.0150
14.940,0.0148
14.954,0.0147
14.968,0.0147
14.981,0.0147
14.996,0.0147
15.010,0.0147
15.023,0.0147
15.037,0.0147
15.052,0.0147
15.066,0.0147
15.081,0.0147
15.093,0.0147
15.106,0.0147
15.120,0.0147
15.135,0.0147
15.148,0.0147
15.162,0.0147
15.176,0.0147
15.190,0.0147
15.204,0.0147
15.217,0.0147
15.232,0.0147
15.246,0.0147
15.259,0.0140
15.274,0.0134
15.288,0.0132
15.301,0.0132
15.315,0.0132
15.329,0.0132
15.343,0.0132
15.356,0.0132
15.370,0.0132
15.385,0.0132
15.398,0.0132
15.412,0.0132
15.426,0.0132
15.440,0.0132
15.454,0.0132
15.468,0.0132
15.481,0.0131
15.496,0.0129
15.513,0.0129
15.523,0.0129
15.537,0.0129
15.552,0.0129
15.565,0.0129
15.578,0.0129
15.593,0.0129
15.607,0.0129
15.620,0.0129
15.635,0.0129
15.649,0.0129
15.663,0.0129
15.676,0.0129
15.690,0.0129
15.704,0.0129
15.718,0.0129
15.733,0.0129
15.746,0.0129
15.760,0.0129
15.774,0.0129
15.788,0.0129
15.801,0.0129
15.815,0.0129
15.829,0.0129
15.843,0.0129
15.856,0.0129
15.871,0.0129
15.884,0.0129
15.898,0.0129
15.912,0.0129
15.927,0.0129
15.940,0.0129
15.954,0.0129
15.969,0.0129
15.981,0.0129
15.996,0.0129
16.010,0.0129
16.023,0.0129
16.037,0.0129
16.052,0.0129
16.065,0.0129
16.079,0.0129
16.093,0.0129
16.106,0.0129
16.120,0.0129
16.135,0.0129
16.148,0.0129
16.163,0.0129
16.176,0.0129
16.190,0.0129
16.204,0.0129
16.218,0.0129
16.232,0.0129
16.245,0.0129
16.259,0.0129
16.274,0.0129
16.287,0.0129
16.300,0.0129
16.315,0.0129
16.329,0.0129
16.343,0.0129
16.356,0.0129
16.371,0.0129
16.385,0.0129
16.398,0.0129
16.413,0.0129
16.426,0.0129
16.440,0.0129
16.454,0.0129
16.468,0.0129
16.481,0.0129
16.496,0.0129
16.510,0.0129
16.524,0.0129
16.537,0.0129
16.551,0.0129
16.565,0.0129
16.578,0.0129
16.593,0.0129
16.607,0.0129
16.620,0.0129
16.635,0.0129
16.648,0.0129
16.663,0.0129
16.676,0.0129
16.690,0.0129
16.704,0.0129
16.718,0.0129
16.732,0.0129
16.746,0.0129
16.760,0.0129
16.774,0.0129
16.788,0.0129
16.801,0.0129
16.816,0.0129
16.830,0.0129
16.843,0.0129
16.857,0.0129
16.872,0.0129
16.885,0.0129
16.899,0.0129
16.913,0.0129
16.927,0.0129
16.940,0.0129
16.955,0.0129
16.969,0.0129
16.982,0.0129
16.996,0.0129
17.010,0.0129
17.024,0.0129
17.037,0.0129
17.051,0.0129
17.066,0.0129
17.079,0.0129
17.094,0.0129
17.108,0.0129
17.121,0.0129
17.135,0.0129
17.149,0.0129
17.163,0.0129
17.176,0.0129
17.190,0.0129
17.204,0.0129
17.218,0.0129
17.232,0.0129
17.246,0.0129
17.260,0.0129
17.274,0.0129
17.288,0.0129
17.301,0.0129
17.316,0.0129
17.329,0.0129
17.343,0.0129
17.357,0.0129
17.371,0.0129
17.385,0.0129
17.399,0.0129
17.413,0.0129
17.427,0.0129
17.440,0.0129
17.455,0.0129
17.468,0.0129
17.482,0.0129
17.496,0.0129
17.510,0.0129
17.524,0.0129
17.537,0.0129
17.552,0.0129
17.566,0.0129
17.579,0.0129
17.594,0.0129
17.607,0.0129
17.621,0.0129
17.635,0.0129
17.649,0.0129
17.663,0.0129
17.677,0.0129
17.691,0.0129
17.704,0.0129
17.718,0.0129
17.732,0.0129
17.746,0.0129
17.759,0.0129
17.774,0.0129
17.788,0.0129
17.801,0.0129
17.815,0.0129
17.830,0.0129
17.843,0.0129
17.857,0.0129
17.871,0.0129
17.885,0.0129
17.898,0.0129
17.913,0.0129
17.927,0.0129
17.940,0.0129
17.955,0.0129
17.968,0.0129
17.982,0.0129
17.996,0.0129
18.010,0.0129
18.024,0.0129
18.037,0.0129
18.052,0.0129
18.066,0.0129
18.079,0.0129
18.094,0.0129
18.108,0.0129
18.121,0.0129
18.135,0.0129
18.149,0.0129
18.163,0.0129
18.176,0.0129
18.191,0.0129
18.204,0.0129
18.218,0.0129
18.232,0.0129
18.246,0.0129
18.261,0.0129
18.274,0.0129
18.288,0.0129
18.301,0.0129
18.316,0.0129
18.329,0.0129
18.343,0.0129
18.357,0.0129
18.371,0.0129
18.385,0.0129
18.398,0.0129
18.413,0.0129
18.427,0.0129
18.440,0.0129
18.455,0.0129
18.469,0.0129
18.482,0.0129
18.497,0.0129
18.510,0.0129
18.524,0.0129
18.537,0.0129
18.552,0.0129
18.566,0.0129
18.579,0.0129
18.593,0.0129
18.607,0.0129
18.621,0.0129
18.635,0.0129
18.649,0.0129
18.663,0.0129
18.676,0.0129
18.690,0.0129
18.704,0.0129
18.718,0.0129
18.732,0.0129
18.746,0.0129
18.759,0.0129
18.774,0.0129
18.788,0.0129
18.801,0.0129
18.815,0.0129
18.830,0.0129
18.844,0.0129
18.857,0.0129
18.871,0.0129
18.885,0.0129
18.899,0.0129
18.913,0.0129
18.927,0.0129
18.941,0.0129
18.956,0.0129
18.969,0.0129
18.982,0.0129
18.996,0.0129
19.010,0.0129
19.024,0.0129
19.037,0.0129
19.052,0.0129
19.066,0.0129
19.079,0.0129
19.093,0.0129
19.108,0.0129
19.121,0.0129
19.136,0.0129
19.149,0.0129
19.163,0.0129
19.176,0.0129
19.191,0.0129
19.204,0.0129
19.218,0.0129
19.232,0.0129
19.246,0.0129
19.260,0.0129
19.274,0.0129
19.288,0.0129
19.301,0.0129
19.315,0.0129
19.329,0.0129
19.343,0.0129
19.356,0.0129
19.371,0.0129
19.385,0.0129
19.398,0.0129
19.413,0.0129
19.427,0.0129
19.440,0.0129
19.454,0.0129
19.468,0.0129
19.481,0.0129
19.496,0.0129
19.510,0.0129
19.524,0.0129
19.537,0.0129
19.551,0.0129
19.565,0.0129
19.579,0.0129
19.593,0.0129
19.607,0.0129
19.620,0.0129
19.635,0.0129
19.649,0.0129
19.662,0.0129
19.676,0.0129
19.690,0.0129
19.704,0.0129
19.717,0.0129
19.732,0.0129
19.746,0.0129
19.760,0.0129
19.774,0.0129
19.787,0.0129
19.801,0.0129
19.815,0.0129
19.829,0.0129
19.843,0.0129
19.857,0.0129
19.871,0.0129
19.885,0.0129
19.898,0.0129
19.913,0.0129
19.926,0.0129
19.940,0.0129
19.954,0.0129
19.968,0.0129
19.981,0.0129
19.996,0.0129
20.010,0.0129
20.024,0.0129
20.038,0.0129
20.052,0.0129
20.066,0.0129
20.079,0.0129
20.093,0.0129
20.107,0.0129
20.120,0.0129
20.135,0.0129
20.149,0.0129
20.162,0.0129
20.176,0.0129
20.190,0.0129
20.204,0.0129
20.218,0.0129
20.232,0.0129
20.247,0.0129
20.259,0.0129
20.274,0.0129
20.287,0.0129
20.301,0.0129
20.315,0.0129
20.330,0.0129
20.343,0.0129
20.356,0.0129
20.371,0.0129
20.385,0.0129
20.398,0.0129
20.413,0.0129
20.427,0.0129
20.440,0.0129
20.454,0.0129
20.468,0.0129
20.481,0.0129
20.496,0.0129
20.510,0.0129
20.523,0.0129
20.537,0.0129
20.551,0.0129
20.565,0.0129
20.579,0.0129
20.593,0.0129
20.607,0.0129
20.620,0.0129
20.635,0.0129
20.649,0.0129
20.663,0.0129
20.676,0.0129
20.690,0.0129
20.704,0.0129
20.718,0.0129
20.732,0.0129
20.746,0.0129
20.759,0.0129
20.773,0.0129
20.788,0.0129
20.801,0.0129
20.815,0.0129
20.829,0.0129
20.843,0.0129
20.857,0.0129
20.871,0.0129
20.885,0.0129
20.898,0.0129
20.913,0.0129
20.927,0.0129
20.940,0.0129
20.954,0.0129
20.968,0.0129
20.981,0.0129
20.996,0.0129
21.010,0.0129
21.024,0.0129
21.037,0.0129
21.051,0.0129
21.066,0.0129
21.079,0.0129
21.093,0.0129
21.107,0.0129
21.120,0.0129
21.135,0.0129
21.149,0.0129
21.163,0.0129
21.176,0.0129
21.190,0.0129
21.204,0.0129
21.217,0.0129
21.232,0.0129
21.246,0.0129
21.259,0.0129
21.274,0.0129
21.287,0.0129
21.301,0.0129
21.315,0.0129
21.329,0.0129
21.343,0.0129
21.357,0.0129
21.371,0.0129
21.385,0.0129
21.398,0.0129
21.412,0.0129
21.426,0.0129
21.440,0.0129
21.454,0.0129
21.468,0.0129
21.481,0.0129
21.496,0.0129
21.509,0.0129
21.523,0.0129
21.537,0.0129
21.551,0.0129
21.565,0.0129
21.578,0.0129
21.593,0.0129
21.607,0.0129
21.620,0.0129
21.634,0.0129
21.648,0.0129
21.663,0.0129
21.676,0.0129
21.690,0.0129
21.704,0.0129
21.718,0.0129
21.732,0.0129
21.746,0.0129
21.759,0.0129
21.773,0.0129
21.787,0.0129
21.801,0.0129
21.815,0.0129
21.829,0.0129
21.842,0.0129
21.856,0.0129
21.871,0.0129
21.885,0.0129
